id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,population,public_meeting,scheme_management,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity,source_class,waterpoint_type,year_recorded
9971,0.0,2011-07-16,GOVERNMENT OF TANZANIA,1116.0,DWE,31.24387308,-6.37911714,LAKE RUKWA,RUKWA,MPANDA,70,False,WATER AUTHORITY,True,1972.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
57508,300.0,2011-03-16,KI,875.0,KI,36.64437721,-6.81836802,WAMI / RUVU,MOROGORO,KILOSA,350,True,VWC,True,1996.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
25872,0.0,2012-10-18,WORLD VISION,0.0,CONSUTING ENGINEER,32.99693009,-4.19322784,INTERNAL,TABORA,NZEGA,0,False,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
43978,100.0,2011-03-19,GOVERNMENT OF TANZANIA,2116.0,COMMU,33.98504961,-8.9881064,RUFIJI,IRINGA,MAKETE,40,True,VWC,False,1974.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
38181,500.0,2011-03-12,GOVERNMENT OF TANZANIA,2576.0,COMMU,33.91513217,-9.19113626,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,1986.0,GRAVITY,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
24325,0.0,2011-03-14,AFRICAN,344.0,KUWAIT,37.61832784,-6.13357212,WAMI / RUVU,MOROGORO,MVOMERO,20,True,VWC,True,2006.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
2724,0.0,2011-07-12,HESAWA,0.0,HESAWA,31.53064308,-1.52024104,LAKE VICTORIA,KAGERA,BUKOBA RURAL,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
34794,0.0,2011-07-22,GOVERNMENT OF TANZANIA,1006.0,DWE,31.14227776,-6.61124387,LAKE RUKWA,RUKWA,MPANDA,50,False,WATER AUTHORITY,True,1978.0,GRAVITY,COMMERCIAL,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
56525,0.0,2012-10-03,ADP,0.0,WEDECO,32.76916953,-3.90293977,INTERNAL,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2012
63155,0.0,2011-07-29,SI,0.0,SI,31.6075471,-1.76796453,LAKE VICTORIA,KAGERA,MULEBA,0,True,VWC,True,0.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
67247,10.0,2011-03-01,FRANCE,1633.0,LVA LTD,37.57594115,-7.08503792,WAMI / RUVU,MOROGORO,MVOMERO,60,True,VWC,True,2004.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
23387,0.0,2013-01-26,GOVERNMENT OF TANZANIA,24.0,DWE,38.91481877,-8.78594686,RUVUMA / SOUTHERN COAST,LINDI,KILWA,390,True,VWC,True,2011.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
17873,0.0,2012-10-19,UNKNOWN,0.0,UNKNOWN,32.30554915,-3.50805245,LAKE TANGANYIKA,SHINYANGA,BUKOMBE,0,True,VWC,False,0.0,OTHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HAND PUMP,2012
18197,0.0,2011-06-03,KKKT,1569.0,VILLAGERS,34.97643178,-8.82935561,RUFIJI,IRINGA,NJOMBE,40,True,VWC,False,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
24834,250.0,2013-02-16,KADP,1610.0,KADP,30.03071578,-4.43392653,LAKE TANGANYIKA,KIGOMA,KASULU,650,True,WATER AUTHORITY,True,1999.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
4091,500.0,2011-03-08,GOVERNMENT OF TANZANIA,1504.0,DWE,38.24442402,-4.4588915,PANGANI,TANGA,LUSHOTO,1,True,VWC,True,1971.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
33261,0.0,2011-04-18,UNKNOWN,0.0,UNKNOWN,33.81466822,-9.26881883,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,UNKNOWN,GROUNDWATER,COMMUNAL STANDPIPE,2011
44384,20.0,2013-02-07,VILLAGE COUNCIL/ HAYDOM LUTHER,1721.0,VILLAGE COUNCIL,35.02234242,-4.18404892,INTERNAL,MANYARA,MBULU,192,True,VWC,True,1994.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
62096,0.0,2012-12-10,TDFT,0.0,TDFT,32.94718642,-4.99483567,LAKE TANGANYIKA,TABORA,TABORA URBAN,0,False,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,OTHER,2012
64554,100.0,2013-03-15,0,78.0,0,39.08342696,-7.0035038,WAMI / RUVU,DAR ES SALAAM,ILALA,250,True,PRIVATE OPERATOR,False,2010.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
68314,1000.0,2011-03-01,DANIDA,1620.0,DANID,35.56771838,-7.94158325,RUFIJI,IRINGA,IRINGA RURAL,1,True,VWC,True,1982.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
53,50.0,2013-04-04,GOVERNMENT OF TANZANIA,1414.0,DWE,36.67432678,-3.35742512,PANGANI,ARUSHA,ARUSHA RURAL,200,True,VWC,True,2000.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
23426,0.0,2011-04-04,UNKNOWN,0.0,UNKNOWN,33.91187132,-9.34663784,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
38259,0.0,2013-01-29,NORAD,1982.0,NORAD,31.63874388,-8.11393053,LAKE TANGANYIKA,RUKWA,SUMBAWANGA URBAN,170,True,VWC,True,1984.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2013
16631,100.0,2013-03-01,DANIDA,876.0,DANIDA,36.00884449,-10.73030401,RUVUMA / SOUTHERN COAST,RUVUMA,NAMTUMBO,200,True,WUG,False,1998.0,HANDPUMP,USER-GROUP,MONTHLY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
43162,0.0,2013-01-27,UNKNOWN,1623.0,UNKNOWN,34.85774806,-4.96565066,INTERNAL,SINGIDA,SINGIDA RURAL,25,True,COMPANY,True,2000.0,SUBMERSIBLE,COMMERCIAL,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
44492,0.0,2011-07-10,HESAWA,0.0,DWE,31.45209393,-1.45098903,LAKE VICTORIA,KAGERA,BUKOBA RURAL,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
38884,0.0,2012-10-14,RW SSP,0.0,DWE,33.66932264,-3.66413309,INTERNAL,SHINYANGA,KISHAPU,0,False,VWC,False,0.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2012
13690,100.0,2011-03-21,FRANC,472.0,MVIWA,37.75333011,-6.91532531,WAMI / RUVU,MOROGORO,MOROGORO RURAL,250,True,VWC,True,2004.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
60335,0.0,2013-03-18,GOVERNMENT OF TANZANIA,1639.0,DWE,37.47825262,-3.2671678,PANGANI,KILIMANJARO,MOSHI RURAL,70,False,OTHER,True,1972.0,GRAVITY,OTHER,NEVER PAY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
31856,0.0,2012-10-06,RWSSP,0.0,DWE,32.12395834,-4.21150952,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2012
67891,20.0,2011-03-12,WUA,173.0,WU,38.35640398,-6.64287516,WAMI / RUVU,PWANI,BAGAMOYO,150,True,WUA,True,2010.0,SUBMERSIBLE,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
25564,0.0,2011-03-02,UNICE,697.0,DWE,34.6675289,-10.44890839,LAKE NYASA,IRINGA,LUDEWA,60,True,VWC,False,1984.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
55293,0.0,2011-02-26,KKKT,1989.0,COMMU,34.23757868,-9.38027549,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,1984.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
31866,5.0,2013-03-30,CES (GMBH),1093.0,DWE,37.27313434,-3.28468532,PANGANI,KILIMANJARO,MOSHI RURAL,20,True,WATER BOARD,True,2007.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2013
71178,0.0,2011-07-20,KKKT,0.0,KKKT,32.88527532,-8.98348456,LAKE RUKWA,MBEYA,MBOZI,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
60279,0.0,2011-03-04,FATHE,2012.0,VILLA,34.740896,-9.39969423,RUFIJI,IRINGA,NJOMBE,80,True,VWC,True,2002.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
28615,500.0,2013-03-14,BRUDER,1274.0,BRUDER,34.98990302,-10.94025521,LAKE NYASA,RUVUMA,MBINGA,260,True,WATER BOARD,True,2002.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
8744,100.0,2011-03-01,GOVERNMENT OF TANZANIA,2132.0,COMMU,34.21215284,-9.45018053,LAKE NYASA,IRINGA,MAKETE,40,True,VWC,False,2002.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
48308,0.0,2012-10-03,ADP,0.0,WEDECO,32.75733701,-3.94044709,LAKE TANGANYIKA,SHINYANGA,KAHAMA,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2012
49626,0.0,2012-11-08,MINISTRY OF WATER,1287.0,MINISTRY OF WATER,33.86144433,-1.98006878,LAKE VICTORIA,MARA,BUNDA,200,True,WUA,True,1972.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2012
38098,0.0,2013-10-03,OIKOS E.AFRIKA,1306.0,OIKOS E .AFRICA,36.89963137,-3.11331959,INTERNAL,ARUSHA,MERU,250,True,VWC,True,2010.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
30309,0.0,2013-01-30,DWSP,1339.0,DWE,34.07442773,-2.99369841,LAKE VICTORIA,SHINYANGA,BARIADI,250,True,WUG,False,1998.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
8015,0.0,2011-07-20,M,0.0,M,32.92057868,-2.47456022,LAKE VICTORIA,MWANZA,ILEMELA,0,True,PRIVATE OPERATOR,True,0.0,HANDPUMP,COMMERCIAL,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
3496,0.0,2011-04-18,WORLD BANK,326.0,MA,37.21538421,-6.51840064,WAMI / RUVU,MOROGORO,KILOSA,189,True,VWC,True,2005.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
56971,0.0,2011-03-18,GOVERNMENT OF TANZANIA,1193.0,DWE,38.48246991,-4.6185188,PANGANI,TANGA,LUSHOTO,1,True,VWC,True,2010.0,HANDPUMP,USER-GROUP,NEVER PAY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2011
68616,0.0,2011-07-19,PLAN INTERNATIONAL,0.0,PLAN INTERNATIONA,33.01194758,-2e-08,LAKE VICTORIA,MWANZA,GEITA,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2011
8646,0.0,2013-02-18,DANIDA,1042.0,DANIDA,35.7588964,-10.5153101,LAKE NYASA,RUVUMA,NAMTUMBO,180,True,WUG,False,1983.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
74104,0.0,2011-03-14,BSF,0.0,GOVER,35.84163553,-6.77170227,RUFIJI,DODOMA,CHAMWINO,0,True,VWC,True,0.0,MOTORPUMP,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
37501,50.0,2013-01-24,MWS,720.0,MWS,39.24118301,-10.87948265,RUVUMA / SOUTHERN COAST,MTWARA,NEWALA,850,True,VWC,False,1996.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
33001,0.0,2012-10-10,DWE,0.0,WEDECO,33.18150167,-4.20028394,INTERNAL,TABORA,NZEGA,0,False,WATER AUTHORITY,True,0.0,SUBMERSIBLE,COMMERCIAL,NEVER PAY,COLORED,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2012
69202,0.0,2013-02-23,KILIWATER,1682.0,KILIWATER,37.58743816,-3.21965387,PANGANI,KILIMANJARO,ROMBO,1,True,COMPANY,True,2000.0,GRAVITY,COMMERCIAL,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
68409,5.0,2013-03-16,GERMANY REPUBLI,942.0,CES,37.15330819,-3.33484802,PANGANI,KILIMANJARO,HAI,50,True,WATER BOARD,True,1999.0,GRAVITY,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
51847,0.0,2011-03-19,GOVERNMENT OF TANZANIA,0.0,GOVER,36.15989877,-5.56955781,WAMI / RUVU,DODOMA,CHAMWINO,0,True,VWC,True,0.0,MOTORPUMP,USER-GROUP,UNKNOWN,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
55647,0.0,2012-10-12,DWSP,0.0,DWSP,32.97098153,-3.73365859,INTERNAL,SHINYANGA,SHINYANGA RURAL,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,HAND PUMP,2012
17923,0.0,2011-07-31,HESAWA,1171.0,DWE,33.09373422,-2.03466061,LAKE VICTORIA,MWANZA,UKEREWE,350,True,VWC,True,1990.0,HANDPUMP,USER-GROUP,NEVER PAY,COLORED,SEASONAL,GROUNDWATER,HAND PUMP,2011
71743,50.0,2011-02-26,FINLAND,110.0,DWE,38.86003518,-6.7832854000000005,WAMI / RUVU,PWANI,KIBAHA,100,True,PARASTATAL,True,1986.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,DRY,SURFACE,OTHER,2011
51539,0.0,2013-02-09,DWSP,0.0,DWE,33.039211800000004,-2e-08,LAKE VICTORIA,SHINYANGA,BARIADI,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
73819,0.0,2011-04-01,WATER,0.0,COMMU,35.75457603,-6.33126372,RUFIJI,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
66881,0.0,2011-04-22,KKKT,0.0,KKKT,32.93155539,-9.26673527,LAKE NYASA,MBEYA,MBOZI,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
58768,0.0,2013-02-09,CARITAS,951.0,DWE,29.88877545,-5.31079128,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,300,True,VWC,True,1999.0,HANDPUMP,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
2648,0.0,2011-07-08,FDC,0.0,COLLEGE,31.32170771,-2.66167239,LAKE TANGANYIKA,KAGERA,BIHARAMULO,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2011
68933,500.0,2013-08-02,DANIDA,439.0,DANIDA,34.84589302,-11.32726797,LAKE NYASA,RUVUMA,MBINGA,96,True,VWC,True,1992.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
12427,0.0,2013-01-23,GOVERNMENT OF TANZANIA,1111.0,DWE,30.36036456,-4.86323549,LAKE TANGANYIKA,KIGOMA,KIGOMA RURAL,740,True,WATER AUTHORITY,False,2007.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2013
16633,0.0,2011-08-05,KKKT,0.0,KKKT,32.72547129,-8.84626582,LAKE RUKWA,MBEYA,MBOZI,0,False,VWC,False,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,SEASONAL,GROUNDWATER,OTHER,2011
24123,0.0,2011-02-16,ANGLICAN CHURCH,1827.0,ANGLI,35.76559605,-8.08149573,RUFIJI,IRINGA,KILOLO,400,True,VWC,True,2009.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
58551,0.0,2011-04-09,TANZA,0.0,COMMU,35.94820405,-6.14209678,WAMI / RUVU,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2011
17132,50.0,2011-03-17,AFRICAN DEVELOPMENT BANK,137.0,DAWASCO,38.9532646,-6.81055717,WAMI / RUVU,PWANI,KIBAHA,1,True,WATER AUTHORITY,True,2007.0,MOTORPUMP,USER-GROUP,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2011
3027,0.0,2013-02-09,ONE UN,1345.0,DWE,30.86837823,-3.37881268,LAKE TANGANYIKA,KIGOMA,KIBONDO,250,True,VWC,False,2010.0,SUBMERSIBLE,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,GROUNDWATER,COMMUNAL STANDPIPE,2013
2651,0.0,2013-02-14,UNKNOWN,1444.0,UNKNOWN,34.7093461,-5.19063734,INTERNAL,SINGIDA,SINGIDA RURAL,1,True,VWC,True,1960.0,MOTORPUMP,USER-GROUP,UNKNOWN,UNKNOWN,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2013
25998,0.0,2013-01-27,FINW,212.0,FINW,39.66918663,-10.8580047,RUVUMA / SOUTHERN COAST,MTWARA,TANDAHIMBA,300,True,WATER BOARD,True,1982.0,SUBMERSIBLE,USER-GROUP,NEVER PAY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
63400,0.0,2013-03-25,PRIVATE INDIVIDUAL,1266.0,BARRY A.MURPHY,36.98730137,-3.25011669,PANGANI,ARUSHA,MERU,500,True,WUA,False,2011.0,GRAVITY,USER-GROUP,UNKNOWN,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE MULTIPLE,2013
50028,0.0,2011-04-04,COMMU,0.0,COMMU,36.00487589999999,-6.21749098,WAMI / RUVU,DODOMA,DODOMA URBAN,0,True,VWC,False,0.0,MOTORPUMP,USER-GROUP,MONTHLY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
67897,0.0,2013-02-21,SHAWASA,910.0,SHAWASA,36.93159083,-3.57466784,PANGANI,MANYARA,SIMANJIRO,200,True,VWC,True,2000.0,HANDPUMP,USER-GROUP,UNKNOWN,SALTY,INSUFFICIENT,GROUNDWATER,HAND PUMP,2013
21425,0.0,2011-08-10,HESAWA,0.0,HESAWA,33.24384162,-2.90287945,LAKE VICTORIA,MWANZA,MISSUNGWI,0,True,VWC,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,UNKNOWN,UNKNOWN,GROUNDWATER,HAND PUMP,2011
71756,0.0,2012-10-20,AICT,0.0,AICT,33.23557581,-3.85032443,INTERNAL,SHINYANGA,SHINYANGA RURAL,0,True,WUG,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,SEASONAL,GROUNDWATER,HAND PUMP,2012
16862,0.0,2013-03-24,MAGADINI-MAKIWARU WATER,1285.0,MAGADINI-MAKIWARU WA,37.03823817,-3.19868895,PANGANI,KILIMANJARO,SIHA,1,True,WATER BOARD,True,2009.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2013
15420,0.0,2011-04-18,ROMAN CHURCH,1570.0,ROMAN CHURCH,35.1018841,-9.19269342,RUFIJI,IRINGA,NJOMBE,30,True,VWC,True,1994.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,DRY,SURFACE,COMMUNAL STANDPIPE,2011
47784,0.0,2011-08-03,UNKNOWN,0.0,UNKNOWN,31.81285612,-1.30123857,LAKE VICTORIA,KAGERA,BUKOBA URBAN,0,True,VWC,False,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,INSUFFICIENT,SURFACE,COMMUNAL STANDPIPE,2011
712,200.0,2013-02-07,DDCA,379.0,DDCA,38.36849286,-10.93384583,RUVUMA / SOUTHERN COAST,MTWARA,NANYUMBU,150,True,PARASTATAL,True,2008.0,HANDPUMP,PARASTATAL,PER BUCKET,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
54368,0.0,2011-08-10,HIFAB,0.0,HESAWA,33.37815286,-2.79280896,LAKE VICTORIA,MWANZA,KWIMBA,0,True,VWC,True,0.0,OTHER,USER-GROUP,NEVER PAY,GOOD,SEASONAL,GROUNDWATER,OTHER,2011
2866,0.0,2011-07-05,UNKNOWN,0.0,UNKNOWN,33.54989043,-9.22397853,LAKE NYASA,MBEYA,RUNGWE,0,True,VWC,True,0.0,GRAVITY,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
51130,0.0,2012-10-07,GOVERNMENT OF TANZANIA,0.0,GOVERNMENT,34.17113267,-3.83352987,INTERNAL,SHINYANGA,MEATU,0,True,PARASTATAL,True,0.0,GRAVITY,PARASTATAL,NEVER PAY,GOOD,SEASONAL,SURFACE,COMMUNAL STANDPIPE,2012
27993,0.0,2011-03-14,WORLD BANK,0.0,DWE,35.28050862,-5.19786904,INTERNAL,DODOMA,KONDOA,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
21621,0.0,2013-01-16,DWE,1160.0,DWE,30.42759159,-4.27598594,LAKE TANGANYIKA,KIGOMA,KASULU,590,True,WATER AUTHORITY,False,1975.0,MOTORPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE MULTIPLE,2013
66038,50.0,2011-03-04,PRIVATE INDIVIDUAL,40.0,DWE,38.97155755,-5.38462674,PANGANI,TANGA,PANGANI,16,False,PRIVATE OPERATOR,False,2007.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,SEASONAL,GROUNDWATER,COMMUNAL STANDPIPE,2011
42182,50.0,2011-03-23,PRIVATE INDIVIDUAL,-8.0,DA,38.89095066,-6.51860869,WAMI / RUVU,PWANI,BAGAMOYO,50,True,COMPANY,True,2008.0,SUBMERSIBLE,COMMERCIAL,PER BUCKET,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
17694,0.0,2013-02-02,FINI WATER,-21.0,FINI WATER,39.98205894,-10.29469648,RUVUMA / SOUTHERN COAST,MTWARA,MTWARA RURAL,300,True,VWC,True,1985.0,OTHER,USER-GROUP,UNKNOWN,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
57759,4000.0,2011-02-20,CEFA,1959.0,CEFA,35.87501977,-8.228000699999999,RUFIJI,IRINGA,KILOLO,80,True,VWC,True,2003.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,SURFACE,COMMUNAL STANDPIPE,2011
47978,3000.0,2011-03-08,DANIDA,879.0,DANID,35.38635891,-7.65095641,RUFIJI,IRINGA,IRINGA RURAL,1,True,VWC,True,1992.0,GRAVITY,USER-GROUP,ANNUALLY,GOOD,ENOUGH,GROUNDWATER,COMMUNAL STANDPIPE,2011
52359,500.0,2013-03-22,CARE/CRC,543.0,CARE/CRC,37.93798894,-4.57972323,PANGANI,KILIMANJARO,SAME,630,True,WATER AUTHORITY,True,2010.0,HANDPUMP,USER-GROUP,MONTHLY,SALTY,ENOUGH,GROUNDWATER,HAND PUMP,2013
69656,1000.0,2011-03-04,DANIDA,1440.0,DANID,35.59280104,-7.80582548,RUFIJI,IRINGA,IRINGA RURAL,210,True,VWC,True,1983.0,GRAVITY,USER-GROUP,MONTHLY,GOOD,DRY,GROUNDWATER,COMMUNAL STANDPIPE,2011
24086,0.0,2011-07-17,KKKT,0.0,DWE,32.94044845,-8.99754687,LAKE RUKWA,MBEYA,MBOZI,0,True,VWC,False,0.0,HANDPUMP,USER-GROUP,ON FAILURE,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2011
43579,0.0,2012-10-08,TWESA,0.0,TWESA,32.92992658,-3.57434542,LAKE VICTORIA,SHINYANGA,SHINYANGA RURAL,0,True,WUG,True,0.0,HANDPUMP,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,HAND PUMP,2012
43284,0.0,2013-03-28,GOVERNMENT OF TANZANIA,1523.0,DWE,36.60724575,-3.30207819,PANGANI,ARUSHA,ARUSHA RURAL,150,True,VWC,True,1970.0,OTHER,USER-GROUP,NEVER PAY,GOOD,ENOUGH,GROUNDWATER,OTHER,2013
